payment_id,tenant_id,lease_id,property_id,due_date,paid_date,amount_due,amount_paid,status,days_late
3053,1933,248,387,2026-03-01,,2526,0,OVERDUE,89
3054,1933,248,387,2026-04-01,2026-04-08,2526,2526,PAID,0
3055,1933,248,387,2026-05-01,2026-05-06,2526,2526,PAID,0
3056,1291,249,388,2025-11-01,2025-11-14,2447,1752,PARTIAL,0
3057,1291,249,388,2025-12-01,2025-12-07,2447,2447,PAID,0
3058,1291,249,388,2026-01-01,2026-01-08,2447,2447,PAID,0
3059,1291,249,388,2026-02-01,2026-02-02,2447,2447,PAID,0
3060,1291,249,388,2026-03-01,2026-03-04,2447,2447,PAID,0
3061,1291,249,388,2026-04-01,,2447,0,OVERDUE,58
3062,1291,249,388,2026-05-01,2026-05-04,2447,2447,PAID,0
3063,423,250,389,2025-04-01,2025-04-06,4034,4034,PAID,0
3064,423,250,389,2025-05-01,2025-05-04,4034,4034,PAID,0
3065,423,250,389,2025-06-01,2025-06-07,4034,4034,PAID,0
3066,423,250,389,2025-07-01,2025-07-02,4034,4034,PAID,0
3067,423,250,389,2025-08-01,2025-08-06,4034,4034,PAID,0
3068,423,250,389,2025-09-01,2025-09-02,4034,4034,PAID,0
3069,423,250,389,2025-10-01,2025-10-06,4034,4034,PAID,0
3070,423,250,389,2025-11-01,2025-11-01,4034,4034,PAID,0
3071,423,250,389,2025-12-01,,4034,0,PENDING,179
3072,423,250,389,2026-01-01,2026-01-02,4034,4034,PAID,0
3073,423,250,389,2026-02-01,,4034,0,OVERDUE,117
3074,423,250,389,2026-03-01,2026-03-14,4034,2991,PARTIAL,0
3075,423,250,389,2026-04-01,2026-04-02,4034,4034,PAID,0
3076,423,250,389,2026-05-01,2026-05-06,4034,4034,PAID,0
3077,817,251,391,2025-05-01,2025-05-03,2150,2150,PAID,0
3078,817,251,391,2025-06-01,2025-06-04,2150,2150,PAID,0
3079,817,251,391,2025-07-01,,2150,0,OVERDUE,332
3080,817,251,391,2025-08-01,2025-08-04,2150,2150,PAID,0
3081,817,251,391,2025-09-01,2025-09-02,2150,2150,PAID,0
3082,817,251,391,2025-10-01,2025-10-01,2150,2150,PAID,0
3083,817,251,391,2025-11-01,2025-11-04,2150,2150,PAID,0
3084,817,251,391,2025-12-01,2025-12-07,2150,1456,PARTIAL,0
3085,817,251,391,2026-01-01,,2150,0,PENDING,148
3086,817,251,391,2026-02-01,2026-02-03,2150,2150,PAID,0
3087,817,251,391,2026-03-01,2026-03-03,2150,2150,PAID,0
3088,817,251,391,2026-04-01,2026-04-03,2150,2150,PAID,0
3089,817,251,391,2026-05-01,2026-05-06,2150,2150,PAID,0
3090,1502,252,392,2025-04-01,2025-04-04,2636,2636,PAID,0
3091,1502,252,392,2025-05-01,2025-05-19,2636,977,PARTIAL,0
3092,1502,252,392,2025-06-01,2025-06-02,2636,2636,PAID,0
3093,1502,252,392,2025-07-01,2025-07-06,2636,2636,PAID,0
3094,1502,252,392,2025-08-01,2025-08-04,2636,2636,PAID,0
3095,1502,252,392,2025-09-01,2025-09-02,2636,2636,PAID,0
3096,1502,252,392,2025-10-01,2025-10-07,2636,2636,PAID,0
3097,1502,252,392,2025-11-01,2025-11-04,2636,2636,PAID,0
3098,1502,252,392,2025-12-01,2025-12-06,2636,2636,PAID,0
3099,1502,252,392,2026-01-01,2026-01-01,2636,2636,PAID,0
3100,1502,252,392,2026-02-01,,2636,0,OVERDUE,117
3101,1502,252,392,2026-03-01,2026-03-01,2636,2636,PAID,0
3102,1502,252,392,2026-04-01,2026-04-05,2636,2636,PAID,0
3103,1191,253,394,2024-08-01,2024-08-08,3303,3303,PAID,0
3104,1191,253,394,2024-09-01,2024-09-02,3303,3303,PAID,0
3105,1191,253,394,2024-10-01,2024-10-02,3303,3303,PAID,0
3106,1191,253,394,2024-11-01,,3303,0,OVERDUE,574
3107,1191,253,394,2024-12-01,2024-12-07,3303,3303,PAID,0
3108,1191,253,394,2025-01-01,2025-01-05,3303,3303,PAID,0
3109,1191,253,394,2025-02-01,2025-02-06,3303,3303,PAID,0
3110,1191,253,394,2025-03-01,2025-03-07,3303,3303,PAID,0
3111,1191,253,394,2025-04-01,2025-04-07,3303,3303,PAID,0
3112,1191,253,394,2025-05-01,2025-05-05,3303,3303,PAID,0
3113,1191,253,394,2025-06-01,2025-06-05,3303,3303,PAID,0
3114,1191,253,394,2025-07-01,2025-07-03,3303,3303,PAID,0
3115,1191,253,394,2025-08-01,2025-08-02,3303,3303,PAID,0
3116,1191,253,394,2025-09-01,2025-09-05,3303,3303,PAID,0
3117,1191,253,394,2025-10-01,2025-10-01,3303,3303,PAID,0
3118,1191,253,394,2025-11-01,2025-11-02,3303,3303,PAID,0
3119,1191,253,394,2025-12-01,,3303,0,OVERDUE,179
3120,1191,253,394,2026-01-01,,3303,0,OVERDUE,148
3121,1191,253,394,2026-02-01,,3303,0,PENDING,117
3122,1099,254,395,2025-08-01,2025-08-02,2995,2995,PAID,0
3123,1099,254,395,2025-09-01,,2995,0,OVERDUE,270
3124,1099,254,395,2025-10-01,2025-10-07,2995,2995,PAID,0
3125,1099,254,395,2025-11-01,2025-11-02,2995,2995,PAID,0
3126,1099,254,395,2025-12-01,2025-12-03,2995,2995,PAID,0
3127,1099,254,395,2026-01-01,2026-01-05,2995,2995,PAID,0
3128,1656,255,398,2025-05-01,2025-05-02,1179,1179,PAID,0
3129,1656,255,398,2025-06-01,2025-06-03,1179,1179,PAID,0
3130,1656,255,398,2025-07-01,2025-07-03,1179,1179,PAID,0
3131,1656,255,398,2025-08-01,2025-08-02,1179,1179,PAID,0
3132,1656,255,398,2025-09-01,2025-09-08,1179,1179,PAID,0
3133,1656,255,398,2025-10-01,2025-10-07,1179,1179,PAID,0
3134,1656,255,398,2025-11-01,2025-11-07,1179,1179,PAID,0
3135,1656,255,398,2025-12-01,,1179,0,PENDING,179
3136,1656,255,398,2026-01-01,2026-01-07,1179,1179,PAID,0
3137,1656,255,398,2026-02-01,,1179,0,OVERDUE,117
3138,1656,255,398,2026-03-01,2026-03-04,1179,1179,PAID,0
3139,1656,255,398,2026-04-01,2026-04-08,1179,1179,PAID,0
3140,1656,255,398,2026-05-01,2026-05-02,1179,1179,PAID,0
3141,219,256,399,2024-05-01,2024-05-01,1620,1620,PAID,0
3142,219,256,399,2024-06-01,2024-06-04,1620,1620,PAID,0
3143,219,256,399,2024-07-01,2024-07-06,1620,1620,PAID,0
3144,219,256,399,2024-08-01,2024-08-03,1620,1620,PAID,0
3145,219,256,399,2024-09-01,2024-09-08,1620,1620,PAID,0
3146,219,256,399,2024-10-01,2024-10-04,1620,1620,PAID,0
3147,219,256,399,2024-11-01,2024-11-01,1620,1620,PAID,0
3148,780,257,400,2024-02-01,2024-02-08,3566,3566,PAID,0
3149,780,257,400,2024-03-01,,3566,0,OVERDUE,819
3150,780,257,400,2024-04-01,2024-04-06,3566,3566,PAID,0
3151,780,257,400,2024-05-01,2024-05-03,3566,3566,PAID,0
3152,780,257,400,2024-06-01,2024-06-04,3566,3566,PAID,0
3153,780,257,400,2024-07-01,2024-07-02,3566,3566,PAID,0
3154,780,257,400,2024-08-01,2024-08-06,3566,3566,PAID,0
3155,600,258,401,2025-06-01,2025-06-06,1869,1869,PAID,0
3156,600,258,401,2025-07-01,2025-07-01,1869,1869,PAID,0
3157,600,258,401,2025-08-01,2025-08-01,1869,1869,PAID,0
3158,600,258,401,2025-09-01,2025-09-03,1869,1869,PAID,0
3159,600,258,401,2025-10-01,,1869,0,OVERDUE,240
3160,600,258,401,2025-11-01,,1869,0,OVERDUE,209
3161,600,258,401,2025-12-01,2025-12-07,1869,1869,PAID,0
3162,600,258,401,2026-01-01,2026-01-01,1869,1869,PAID,0
3163,600,258,401,2026-02-01,2026-02-03,1869,1869,PAID,0
3164,600,258,401,2026-03-01,2026-03-07,1869,1869,PAID,0
3165,600,258,401,2026-04-01,,1869,0,PENDING,58
3166,600,258,401,2026-05-01,,1869,0,PENDING,28
3167,1591,259,402,2025-10-01,,2969,0,OVERDUE,240
3168,1591,259,402,2025-11-01,2025-11-07,2969,2969,PAID,0
3169,1591,259,402,2025-12-01,2025-12-06,2969,2969,PAID,0
3170,1591,259,402,2026-01-01,2026-01-01,2969,2969,PAID,0
3171,1591,259,402,2026-02-01,2026-02-02,2969,2969,PAID,0
3172,1591,259,402,2026-03-01,2026-03-06,2969,2969,PAID,0
3173,1591,259,402,2026-04-01,2026-04-05,2969,2969,PAID,0
3174,1591,259,402,2026-05-01,2026-05-02,2969,2969,PAID,0
3175,1197,260,403,2024-08-01,,1189,0,OVERDUE,666
3176,1197,260,403,2024-09-01,2024-09-06,1189,1189,PAID,0
3177,1197,260,403,2024-10-01,2024-10-03,1189,1189,PAID,0
3178,1197,260,403,2024-11-01,2024-11-08,1189,1189,PAID,0
3179,1197,260,403,2024-12-01,2024-12-08,1189,1189,PAID,0
3180,1197,260,403,2025-01-01,2025-01-07,1189,1189,PAID,0
3181,1197,260,403,2025-02-01,2025-02-04,1189,1189,PAID,0
3182,1197,260,403,2025-03-01,2025-03-07,1189,1189,PAID,0
3183,1197,260,403,2025-04-01,2025-04-01,1189,1189,PAID,0
3184,1197,260,403,2025-05-01,2025-05-03,1189,1189,PAID,0
3185,1197,260,403,2025-06-01,,1189,0,OVERDUE,362
3186,1197,260,403,2025-07-01,2025-07-01,1189,1189,PAID,0
3187,1197,260,403,2025-08-01,,1189,0,OVERDUE,301
3188,58,261,404,2025-06-01,2025-06-18,4082,2615,PARTIAL,0
3189,58,261,404,2025-07-01,2025-07-07,4082,4082,PAID,0
3190,58,261,404,2025-08-01,2025-08-05,4082,4082,PAID,0
3191,58,261,404,2025-09-01,2025-09-05,4082,4082,PAID,0
3192,58,261,404,2025-10-01,2025-10-08,4082,4082,PAID,0
3193,58,261,404,2025-11-01,,4082,0,OVERDUE,209
3194,58,261,404,2025-12-01,2025-12-01,4082,4082,PAID,0
3195,58,261,404,2026-01-01,2026-01-01,4082,4082,PAID,0
3196,58,261,404,2026-02-01,2026-02-02,4082,4082,PAID,0
3197,58,261,404,2026-03-01,2026-03-05,4082,4082,PAID,0
3198,58,261,404,2026-04-01,,4082,0,PENDING,58
3199,58,261,404,2026-05-01,2026-05-06,4082,4082,PAID,0
3200,544,262,405,2024-02-01,2024-02-03,3072,3072,PAID,0
3201,544,262,405,2024-03-01,,3072,0,OVERDUE,819
3202,544,262,405,2024-04-01,2024-04-05,3072,3072,PAID,0
3203,544,262,405,2024-05-01,2024-05-02,3072,3072,PAID,0
3204,544,262,405,2024-06-01,2024-06-01,3072,3072,PAID,0
3205,544,262,405,2024-07-01,,3072,0,OVERDUE,697
3206,544,262,405,2024-08-01,2024-08-08,3072,3072,PAID,0
3207,544,262,405,2024-09-01,2024-09-04,3072,3072,PAID,0
3208,544,262,405,2024-10-01,2024-10-02,3072,3072,PAID,0
3209,544,262,405,2024-11-01,,3072,0,OVERDUE,574
3210,544,262,405,2024-12-01,2024-12-04,3072,3072,PAID,0
3211,544,262,405,2025-01-01,2025-01-06,3072,3072,PAID,0
3212,544,262,405,2025-02-01,2025-02-03,3072,3072,PAID,0
3213,544,262,405,2025-03-01,2025-03-07,3072,3072,PAID,0
3214,544,262,405,2025-04-01,2025-04-05,3072,3072,PAID,0
3215,544,262,405,2025-05-01,,3072,0,PENDING,393
3216,544,262,405,2025-06-01,2025-06-07,3072,3072,PAID,0
3217,544,262,405,2025-07-01,,3072,0,PENDING,332
3218,544,262,405,2025-08-01,2025-08-07,3072,3072,PAID,0
3219,544,262,405,2025-09-01,,3072,0,PENDING,270
3220,544,262,405,2025-10-01,2025-10-03,3072,3072,PAID,0
3221,544,262,405,2025-11-01,2025-11-03,3072,3072,PAID,0
3222,544,262,405,2025-12-01,2025-12-03,3072,3072,PAID,0
3223,544,262,405,2026-01-01,,3072,0,PENDING,148
3224,594,263,407,2024-08-01,2024-08-03,3768,3768,PAID,0
3225,594,263,407,2024-09-01,2024-09-01,3768,3768,PAID,0
3226,594,263,407,2024-10-01,2024-10-02,3768,3768,PAID,0
3227,594,263,407,2024-11-01,2024-11-03,3768,3768,PAID,0
3228,594,263,407,2024-12-01,2024-12-04,3768,3768,PAID,0
3229,594,263,407,2025-01-01,2025-01-06,3768,3768,PAID,0
3230,594,263,407,2025-02-01,2025-02-05,3768,3768,PAID,0
3231,594,263,407,2025-03-01,2025-03-07,3768,3768,PAID,0
3232,594,263,407,2025-04-01,2025-04-07,3768,3768,PAID,0
3233,594,263,407,2025-05-01,2025-05-01,3768,3768,PAID,0
3234,594,263,407,2025-06-01,2025-06-07,3768,3768,PAID,0
3235,594,263,407,2025-07-01,2025-07-04,3768,3768,PAID,0
3236,594,263,407,2025-08-01,2025-08-05,3768,3768,PAID,0
3237,594,263,407,2025-09-01,2025-09-06,3768,3768,PAID,0
3238,594,263,407,2025-10-01,,3768,0,PENDING,240
3239,594,263,407,2025-11-01,2025-11-03,3768,3768,PAID,0
3240,594,263,407,2025-12-01,2025-12-06,3768,3768,PAID,0
3241,594,263,407,2026-01-01,2026-01-02,3768,3768,PAID,0
3242,594,263,407,2026-02-01,,3768,0,OVERDUE,117
3243,594,263,407,2026-03-01,2026-03-06,3768,3768,PAID,0
3244,594,263,407,2026-04-01,2026-04-06,3768,3768,PAID,0
3245,594,263,407,2026-05-01,2026-05-03,3768,3768,PAID,0
3246,648,264,408,2024-11-01,,1084,0,OVERDUE,574
3247,648,264,408,2024-12-01,2024-12-08,1084,1084,PAID,0
3248,648,264,408,2025-01-01,2025-01-08,1084,1084,PAID,0
3249,648,264,408,2025-02-01,2025-02-07,1084,798,PARTIAL,0
3250,648,264,408,2025-03-01,2025-03-05,1084,1084,PAID,0
3251,648,264,408,2025-04-01,2025-04-12,1084,675,PARTIAL,0
3252,648,264,408,2025-05-01,2025-05-08,1084,565,PARTIAL,0
3253,648,264,408,2025-06-01,2025-06-02,1084,1084,PAID,0
3254,648,264,408,2025-07-01,,1084,0,PENDING,332
3255,648,264,408,2025-08-01,2025-08-08,1084,1084,PAID,0
3256,648,264,408,2025-09-01,2025-09-06,1084,1084,PAID,0
3257,648,264,408,2025-10-01,2025-10-07,1084,1084,PAID,0
3258,648,264,408,2025-11-01,2025-11-06,1084,1084,PAID,0
3259,21,265,409,2024-05-01,2024-05-06,1546,1546,PAID,0
3260,21,265,409,2024-06-01,2024-06-07,1546,1546,PAID,0
3261,21,265,409,2024-07-01,2024-07-02,1546,1546,PAID,0
3262,21,265,409,2024-08-01,2024-08-08,1546,1546,PAID,0
3263,21,265,409,2024-09-01,2024-09-07,1546,1546,PAID,0
3264,21,265,409,2024-10-01,2024-10-01,1546,1546,PAID,0
3265,21,265,409,2024-11-01,,1546,0,OVERDUE,574
3266,1623,266,411,2024-06-01,2024-06-04,2858,2858,PAID,0
3267,1623,266,411,2024-07-01,2024-07-03,2858,2858,PAID,0
3268,1623,266,411,2024-08-01,2024-08-02,2858,2858,PAID,0
3269,1623,266,411,2024-09-01,2024-09-04,2858,2858,PAID,0
3270,1623,266,411,2024-10-01,,2858,0,PENDING,605
3271,1623,266,411,2024-11-01,2024-11-06,2858,2858,PAID,0
3272,1623,266,411,2024-12-01,2024-12-03,2858,2858,PAID,0
3273,1623,266,411,2025-01-01,2025-01-05,2858,2858,PAID,0
3274,1623,266,411,2025-02-01,2025-02-05,2858,2858,PAID,0
3275,1623,266,411,2025-03-01,2025-03-04,2858,2858,PAID,0
3276,1623,266,411,2025-04-01,2025-04-03,2858,2858,PAID,0
3277,1623,266,411,2025-05-01,2025-05-07,2858,2858,PAID,0
3278,1623,266,411,2025-06-01,2025-06-05,2858,2858,PAID,0
3279,1239,267,413,2024-05-01,2024-05-01,2590,2590,PAID,0
3280,1239,267,413,2024-06-01,,2590,0,OVERDUE,727
3281,1239,267,413,2024-07-01,,2590,0,PENDING,697
3282,1239,267,413,2024-08-01,,2590,0,PENDING,666
3283,1239,267,413,2024-09-01,2024-09-10,2590,914,PARTIAL,0
3284,1239,267,413,2024-10-01,2024-10-05,2590,2590,PAID,0
3285,1239,267,413,2024-11-01,2024-11-02,2590,2590,PAID,0
3286,342,268,414,2024-01-01,,3381,0,PENDING,879
3287,342,268,414,2024-02-01,2024-02-04,3381,3381,PAID,0
3288,342,268,414,2024-03-01,2024-03-04,3381,3381,PAID,0
3289,342,268,414,2024-04-01,2024-04-07,3381,3381,PAID,0
3290,342,268,414,2024-05-01,2024-05-08,3381,3381,PAID,0
3291,342,268,414,2024-06-01,2024-06-06,3381,3381,PAID,0
3292,342,268,414,2024-07-01,2024-07-05,3381,3381,PAID,0
3293,342,268,414,2024-08-01,2024-08-01,3381,3381,PAID,0
3294,342,268,414,2024-09-01,2024-09-03,3381,3381,PAID,0
3295,342,268,414,2024-10-01,,3381,0,OVERDUE,605
3296,342,268,414,2024-11-01,2024-11-07,3381,3381,PAID,0
3297,342,268,414,2024-12-01,2024-12-05,3381,3381,PAID,0
3298,1358,269,415,2024-03-01,,3972,0,OVERDUE,819
3299,1358,269,415,2024-04-01,,3972,0,PENDING,788
3300,1358,269,415,2024-05-01,2024-05-03,3972,3972,PAID,0
3301,1358,269,415,2024-06-01,2024-06-01,3972,3972,PAID,0
3302,1358,269,415,2024-07-01,2024-07-04,3972,3972,PAID,0
3303,1358,269,415,2024-08-01,2024-08-05,3972,3972,PAID,0
3304,1311,270,416,2025-06-01,2025-06-02,3661,3661,PAID,0
3305,1311,270,416,2025-07-01,2025-07-03,3661,3661,PAID,0
3306,1311,270,416,2025-08-01,2025-08-06,3661,3661,PAID,0
3307,1311,270,416,2025-09-01,2025-09-03,3661,3661,PAID,0
3308,1311,270,416,2025-10-01,,3661,0,PENDING,240
3309,1311,270,416,2025-11-01,2025-11-01,3661,3661,PAID,0
3310,1311,270,416,2025-12-01,2025-12-02,3661,3661,PAID,0
3311,1311,270,416,2026-01-01,,3661,0,PENDING,148
3312,1311,270,416,2026-02-01,,3661,0,OVERDUE,117
3313,1311,270,416,2026-03-01,2026-03-17,3661,2578,PARTIAL,0
3314,1311,270,416,2026-04-01,,3661,0,PENDING,58
3315,1311,270,416,2026-05-01,,3661,0,PENDING,28
3316,1055,271,417,2025-02-01,2025-02-04,1084,1084,PAID,0
3317,1055,271,417,2025-03-01,,1084,0,PENDING,454
3318,1055,271,417,2025-04-01,2025-04-08,1084,1084,PAID,0
3319,1055,271,417,2025-05-01,2025-05-06,1084,1084,PAID,0
3320,1055,271,417,2025-06-01,2025-06-02,1084,1084,PAID,0
3321,1055,271,417,2025-07-01,,1084,0,OVERDUE,332
3322,1055,271,417,2025-08-01,2025-08-07,1084,1084,PAID,0
3323,1055,271,417,2025-09-01,2025-09-06,1084,1084,PAID,0
3324,1055,271,417,2025-10-01,2025-10-05,1084,1084,PAID,0
3325,1055,271,417,2025-11-01,2025-11-07,1084,1084,PAID,0
3326,1055,271,417,2025-12-01,2025-12-01,1084,1084,PAID,0
3327,1055,271,417,2026-01-01,,1084,0,PENDING,148
3328,1055,271,417,2026-02-01,,1084,0,PENDING,117
3329,1055,271,417,2026-03-01,2026-03-02,1084,1084,PAID,0
3330,1055,271,417,2026-04-01,2026-04-02,1084,1084,PAID,0
3331,1055,271,417,2026-05-01,2026-05-06,1084,1084,PAID,0
3332,1652,272,418,2024-04-01,2024-04-03,3025,3025,PAID,0
3333,1652,272,418,2024-05-01,2024-05-05,3025,3025,PAID,0
3334,1652,272,418,2024-06-01,2024-06-05,3025,3025,PAID,0
3335,1652,272,418,2024-07-01,2024-07-03,3025,3025,PAID,0
3336,1652,272,418,2024-08-01,2024-08-02,3025,3025,PAID,0
3337,1652,272,418,2024-09-01,2024-09-05,3025,3025,PAID,0
3338,1652,272,418,2024-10-01,2024-10-03,3025,3025,PAID,0
3339,1652,272,418,2024-11-01,2024-11-04,3025,3025,PAID,0
3340,1652,272,418,2024-12-01,2024-12-06,3025,3025,PAID,0
3341,1652,272,418,2025-01-01,2025-01-08,3025,3025,PAID,0
3342,1652,272,418,2025-02-01,2025-02-08,3025,3025,PAID,0
3343,1652,272,418,2025-03-01,2025-03-07,3025,3025,PAID,0
3344,1652,272,418,2025-04-01,,3025,0,PENDING,423
3345,1652,272,418,2025-05-01,2025-05-01,3025,3025,PAID,0
3346,1652,272,418,2025-06-01,2025-06-06,3025,3025,PAID,0
3347,1652,272,418,2025-07-01,2025-07-05,3025,3025,PAID,0
3348,1652,272,418,2025-08-01,2025-08-04,3025,3025,PAID,0
3349,1652,272,418,2025-09-01,2025-09-05,3025,3025,PAID,0
3350,1652,272,418,2025-10-01,2025-10-07,3025,3025,PAID,0
3351,1652,272,418,2025-11-01,2025-11-08,3025,3025,PAID,0
3352,1652,272,418,2025-12-01,2025-12-07,3025,3025,PAID,0
3353,1652,272,418,2026-01-01,,3025,0,PENDING,148
3354,1652,272,418,2026-02-01,2026-02-03,3025,3025,PAID,0
3355,1652,272,418,2026-03-01,2026-03-05,3025,3025,PAID,0
3356,1652,272,418,2026-04-01,2026-04-01,3025,3025,PAID,0
3357,808,273,419,2025-06-01,2025-06-04,2703,2703,PAID,0
3358,808,273,419,2025-07-01,2025-07-02,2703,2703,PAID,0
3359,808,273,419,2025-08-01,2025-08-06,2703,2703,PAID,0
3360,808,273,419,2025-09-01,2025-09-08,2703,2703,PAID,0
3361,808,273,419,2025-10-01,2025-10-01,2703,2703,PAID,0
3362,808,273,419,2025-11-01,2025-11-02,2703,2703,PAID,0
3363,808,273,419,2025-12-01,2025-12-06,2703,2703,PAID,0
3364,808,273,419,2026-01-01,2026-01-08,2703,2703,PAID,0
3365,808,273,419,2026-02-01,2026-02-04,2703,2703,PAID,0
3366,808,273,419,2026-03-01,2026-03-05,2703,2703,PAID,0
3367,808,273,419,2026-04-01,2026-04-02,2703,2703,PAID,0
3368,808,273,419,2026-05-01,,2703,0,PENDING,28
3369,1794,274,420,2024-04-01,2024-04-08,2285,2285,PAID,0
3370,1794,274,420,2024-05-01,2024-05-06,2285,2285,PAID,0
3371,1794,274,420,2024-06-01,,2285,0,OVERDUE,727
3372,1794,274,420,2024-07-01,2024-07-06,2285,2285,PAID,0
3373,1794,274,420,2024-08-01,2024-08-02,2285,2285,PAID,0
3374,1794,274,420,2024-09-01,2024-09-05,2285,2285,PAID,0
3375,670,275,421,2025-02-01,2025-02-08,2326,2326,PAID,0
3376,670,275,421,2025-03-01,2025-03-07,2326,2326,PAID,0
3377,670,275,421,2025-04-01,2025-04-06,2326,2326,PAID,0
3378,670,275,421,2025-05-01,2025-05-06,2326,2326,PAID,0
3379,670,275,421,2025-06-01,2025-06-03,2326,2326,PAID,0
3380,670,275,421,2025-07-01,2025-07-06,2326,2326,PAID,0
3381,670,275,421,2025-08-01,2025-08-01,2326,2326,PAID,0
3382,351,276,422,2024-04-01,,3299,0,PENDING,788
3383,351,276,422,2024-05-01,2024-05-06,3299,3299,PAID,0
3384,351,276,422,2024-06-01,2024-06-05,3299,3299,PAID,0
3385,351,276,422,2024-07-01,,3299,0,PENDING,697
3386,351,276,422,2024-08-01,2024-08-02,3299,3299,PAID,0
3387,351,276,422,2024-09-01,2024-09-07,3299,3299,PAID,0
3388,351,276,422,2024-10-01,2024-10-05,3299,3299,PAID,0
3389,351,276,422,2024-11-01,2024-11-02,3299,3299,PAID,0
3390,351,276,422,2024-12-01,2024-12-07,3299,3299,PAID,0
3391,351,276,422,2025-01-01,2025-01-04,3299,3299,PAID,0
3392,351,276,422,2025-02-01,2025-02-05,3299,3299,PAID,0
3393,351,276,422,2025-03-01,2025-03-05,3299,3299,PAID,0
3394,351,276,422,2025-04-01,2025-04-02,3299,3299,PAID,0
3395,351,276,422,2025-05-01,2025-05-08,3299,3299,PAID,0
3396,351,276,422,2025-06-01,2025-06-02,3299,3299,PAID,0
3397,351,276,422,2025-07-01,2025-07-08,3299,3299,PAID,0
3398,351,276,422,2025-08-01,2025-08-08,3299,3299,PAID,0
3399,351,276,422,2025-09-01,2025-09-04,3299,3299,PAID,0
3400,243,277,423,2025-10-01,2025-10-07,3017,1726,PARTIAL,0
3401,243,277,423,2025-11-01,2025-11-06,3017,3017,PAID,0
3402,243,277,423,2025-12-01,2025-12-14,3017,1916,PARTIAL,0
3403,243,277,423,2026-01-01,2026-01-05,3017,3017,PAID,0
3404,243,277,423,2026-02-01,2026-02-07,3017,3017,PAID,0
3405,243,277,423,2026-03-01,2026-03-08,3017,3017,PAID,0
3406,243,277,423,2026-04-01,2026-04-07,3017,3017,PAID,0
3407,243,277,423,2026-05-01,2026-05-02,3017,3017,PAID,0
3408,1712,278,425,2025-05-01,2025-05-01,2639,2639,PAID,0
3409,1712,278,425,2025-06-01,2025-06-01,2639,2639,PAID,0
3410,1712,278,425,2025-07-01,2025-07-08,2639,2639,PAID,0
3411,1712,278,425,2025-08-01,2025-08-07,2639,2639,PAID,0
3412,1712,278,425,2025-09-01,2025-09-05,2639,2639,PAID,0
3413,1712,278,425,2025-10-01,2025-10-08,2639,2639,PAID,0
3414,1712,278,425,2025-11-01,2025-11-03,2639,2639,PAID,0
3415,1712,278,425,2025-12-01,,2639,0,OVERDUE,179
3416,1712,278,425,2026-01-01,2026-01-02,2639,2639,PAID,0
3417,1712,278,425,2026-02-01,2026-02-03,2639,2639,PAID,0
3418,1712,278,425,2026-03-01,2026-03-06,2639,2639,PAID,0
3419,1712,278,425,2026-04-01,2026-04-04,2639,2639,PAID,0
3420,1712,278,425,2026-05-01,2026-05-07,2639,2639,PAID,0
3421,1818,279,428,2025-08-01,2025-08-04,3406,3406,PAID,0
3422,1818,279,428,2025-09-01,2025-09-04,3406,3406,PAID,0
3423,1818,279,428,2025-10-01,,3406,0,PENDING,240
3424,1818,279,428,2025-11-01,2025-11-04,3406,3406,PAID,0
3425,1818,279,428,2025-12-01,2025-12-06,3406,3406,PAID,0
3426,1818,279,428,2026-01-01,2026-01-07,3406,3406,PAID,0
3427,1818,279,428,2026-02-01,2026-02-01,3406,3406,PAID,0
3428,1818,279,428,2026-03-01,2026-03-03,3406,3406,PAID,0
3429,1818,279,428,2026-04-01,2026-04-04,3406,3406,PAID,0
3430,1818,279,428,2026-05-01,2026-05-02,3406,3406,PAID,0
3431,65,280,429,2025-04-01,2025-04-09,3815,2557,PARTIAL,0
3432,65,280,429,2025-05-01,,3815,0,PENDING,393
3433,65,280,429,2025-06-01,2025-06-01,3815,3815,PAID,0
3434,65,280,429,2025-07-01,2025-07-04,3815,3815,PAID,0
3435,65,280,429,2025-08-01,2025-08-08,3815,3815,PAID,0
3436,65,280,429,2025-09-01,,3815,0,OVERDUE,270
3437,65,280,429,2025-10-01,2025-10-08,3815,3815,PAID,0
3438,65,280,429,2025-11-01,2025-11-04,3815,3815,PAID,0
3439,65,280,429,2025-12-01,2025-12-04,3815,3815,PAID,0
3440,65,280,429,2026-01-01,2026-01-07,3815,3815,PAID,0
3441,65,280,429,2026-02-01,2026-02-02,3815,3815,PAID,0
3442,65,280,429,2026-03-01,,3815,0,OVERDUE,89
3443,65,280,429,2026-04-01,2026-04-01,3815,3815,PAID,0
3444,65,280,429,2026-05-01,2026-05-01,3815,3815,PAID,0
3445,336,281,430,2024-01-01,2024-01-08,2525,2525,PAID,0
3446,336,281,430,2024-02-01,2024-02-04,2525,2525,PAID,0
3447,336,281,430,2024-03-01,,2525,0,PENDING,819
3448,336,281,430,2024-04-01,2024-04-07,2525,2525,PAID,0
3449,336,281,430,2024-05-01,,2525,0,PENDING,758
3450,336,281,430,2024-06-01,2024-06-03,2525,2525,PAID,0
3451,336,281,430,2024-07-01,2024-07-01,2525,2525,PAID,0
3452,336,281,430,2024-08-01,2024-08-06,2525,2525,PAID,0
3453,336,281,430,2024-09-01,2024-09-07,2525,2525,PAID,0
